Des Moines International Airport,Phoenix Sky Harbor International Airport,1,1210
Norman Y. Mineta San Jose International Airport,Phoenix Sky Harbor International Airport,1,1391
Phoenix Sky Harbor International Airport,Baltimore/Washington International Thurgood Marshal Airport,1,954
Sacramento International Airport,Phoenix Sky Harbor International Airport,1,795
Phoenix Sky Harbor International Airport,Seattle Tacoma International Airport,1,1429
Phoenix Sky Harbor International Airport,Reno Tahoe International Airport,1,1247
General Edward Lawrence Logan International Airport,Phoenix Sky Harbor International Airport,1,863
Phoenix Sky Harbor International Airport,John Wayne Airport-Orange County Airport,1,1045
Philadelphia International Airport,Phoenix Sky Harbor International Airport,1,670
Norman Y. Mineta San Jose International Airport,Phoenix Sky Harbor International Airport,1,1170
Phoenix Sky Harbor International Airport,Baltimore/Washington International Thurgood Marshal Airport,1,1341
General Mitchell International Airport,Phoenix Sky Harbor International Airport,1,1352
George Bush Intercontinental Houston Airport,Phoenix Sky Harbor International Airport,1,1405
Phoenix Sky Harbor International Airport,Denver International Airport,1,1327
Chicago O'Hare International Airport,Phoenix Sky Harbor International Airport,1,1350
Phoenix Sky Harbor International Airport,Dallas Fort Worth International Airport,1,847
Phoenix Sky Harbor International Airport,Chicago O'Hare International Airport,1,975
John Wayne Airport-Orange County Airport,Phoenix Sky Harbor International Airport,1,835
Phoenix Sky Harbor International Airport,Dallas Fort Worth International Airport,1,1177
McCarran International Airport,Phoenix Sky Harbor International Airport,1,1035
Dallas Fort Worth International Airport,Phoenix Sky Harbor International Airport,1,1420
Charlotte Douglas International Airport,Phoenix Sky Harbor International Airport,1,1240
Portland International Airport,Phoenix Sky Harbor International Airport,1,1343
Phoenix Sky Harbor International Airport,Dallas Fort Worth International Airport,1,1343
Boise Air Terminal/Gowen field,Phoenix Sky Harbor International Airport,1,1171
George Bush Intercontinental Houston Airport,Phoenix Sky Harbor International Airport,1,1212
Philadelphia International Airport,George Bush Intercontinental Houston Airport,1,942
Dallas Fort Worth International Airport,Philadelphia International Airport,1,693
Phoenix Sky Harbor International Airport,Sacramento International Airport,1,1427
Philadelphia International Airport,Dallas Fort Worth International Airport,1,823
General Edward Lawrence Logan International Airport,Philadelphia International Airport,1,670
Metropolitan Oakland International Airport,Phoenix Sky Harbor International Airport,1,789
Philadelphia International Airport,Salt Lake City International Airport,1,1336
Dallas Fort Worth International Airport,Philadelphia International Airport,1,1070
Philadelphia International Airport,Dallas Fort Worth International Airport,1,1111
Dallas Fort Worth International Airport,Philadelphia International Airport,1,827
Dallas Fort Worth International Airport,Philadelphia International Airport,1,1368
Philadelphia International Airport,Dallas Fort Worth International Airport,1,1230
Salt Lake City International Airport,Philadelphia International Airport,1,875
Phoenix Sky Harbor International Airport,General Edward Lawrence Logan International Airport,1,963
Phoenix Sky Harbor International Airport,General Edward Lawrence Logan International Airport,1,1340
Metropolitan Oakland International Airport,Phoenix Sky Harbor International Airport,1,1168
Phoenix Sky Harbor International Airport,Orlando International Airport,1,959
San Francisco International Airport,Phoenix Sky Harbor International Airport,1,790
Hartsfield Jackson Atlanta International Airport,Charlotte Douglas International Airport,1,668
Charlotte Douglas International Airport,General Edward Lawrence Logan International Airport,1,939
Tampa International Airport,Charlotte Douglas International Airport,1,760
Phoenix Sky Harbor International Airport,Reno Tahoe International Airport,1,1435
Port Columbus International Airport,Phoenix Sky Harbor International Airport,1,725
Phoenix Sky Harbor International Airport,Tampa International Airport,1,1322
Ontario International Airport,Phoenix Sky Harbor International Airport,1,1181
San Diego International Airport,Philadelphia International Airport,1,1090
Philadelphia International Airport,San Diego International Airport,1,705
Charlotte Douglas International Airport,Seattle Tacoma International Airport,1,1235
San Diego International Airport,Charlotte Douglas International Airport,1,893
Philadelphia International Airport,Phoenix Sky Harbor International Airport,1,1332
Salt Lake City International Airport,Phoenix Sky Harbor International Airport,1,1185
Phoenix Sky Harbor International Airport,General Mitchell International Airport,1,1036
General Edward Lawrence Logan International Airport,Phoenix Sky Harbor International Airport,1,625
Phoenix Sky Harbor International Airport,Spokane International Airport,1,1158
Hartsfield Jackson Atlanta International Airport,Phoenix Sky Harbor International Airport,1,1325
Pittsburgh International Airport,Phoenix Sky Harbor International Airport,1,1306
Detroit Metropolitan Wayne County Airport,Phoenix Sky Harbor International Airport,1,1320
Phoenix Sky Harbor International Airport,Kansas City International Airport,1,960
Boise Air Terminal/Gowen field,Phoenix Sky Harbor International Airport,1,784
Phoenix Sky Harbor International Airport,Norman Y. Mineta San Jose International Airport,1,869
Fort Lauderdale Hollywood International Airport,Phoenix Sky Harbor International Airport,1,1296
Phoenix Sky Harbor International Airport,Fort Lauderdale Hollywood International Airport,1,956
Salt Lake City International Airport,Phoenix Sky Harbor International Airport,1,810
Phoenix Sky Harbor International Airport,Norman Y. Mineta San Jose International Airport,1,1021
Lambert St Louis International Airport,Phoenix Sky Harbor International Airport,1,758
Phoenix Sky Harbor International Airport,Norman Y. Mineta San Jose International Airport,1,1240
Detroit Metropolitan Wayne County Airport,Phoenix Sky Harbor International Airport,1,937
Seattle Tacoma International Airport,Philadelphia International Airport,1,829
Phoenix Sky Harbor International Airport,Norman Y. Mineta San Jose International Airport,1,1428
Kansas City International Airport,Phoenix Sky Harbor International Airport,1,1207
Phoenix Sky Harbor International Airport,Seattle Tacoma International Airport,1,875
Dallas Fort Worth International Airport,Phoenix Sky Harbor International Airport,1,683
Chicago O'Hare International Airport,Phoenix Sky Harbor International Airport,1,622
Phoenix Sky Harbor International Airport,McCarran International Airport,1,896
Seattle Tacoma International Airport,Charlotte Douglas International Airport,1,1107
Newark Liberty International Airport,Phoenix Sky Harbor International Airport,1,872
Phoenix Sky Harbor International Airport,Portland International Airport,1,1252
Baltimore/Washington International Thurgood Marshal Airport,Phoenix Sky Harbor International Airport,1,682
Philadelphia International Airport,Seattle Tacoma International Airport,1,1328
Seattle Tacoma International Airport,Philadelphia International Airport,1,940
Seattle Tacoma International Airport,Philadelphia International Airport,1,1102
Charlotte Douglas International Airport,Seattle Tacoma International Airport,1,716
Phoenix Sky Harbor International Airport,Hartsfield Jackson Atlanta International Airport,1,971
Norman Y. Mineta San Jose International Airport,Phoenix Sky Harbor International Airport,1,810
Seattle Tacoma International Airport,Phoenix Sky Harbor International Airport,1,936
Phoenix Sky Harbor International Airport,Hartsfield Jackson Atlanta International Airport,1,1173
Seattle Tacoma International Airport,Phoenix Sky Harbor International Airport,1,1107
Phoenix Sky Harbor International Airport,Hartsfield Jackson Atlanta International Airport,1,1344
Port Columbus International Airport,Phoenix Sky Harbor International Airport,1,1326
Phoenix Sky Harbor International Airport,Port Columbus International Airport,1,948
Phoenix Sky Harbor International Airport,Des Moines International Airport,1,965
Long Beach /Daugherty Field/ Airport,Phoenix Sky Harbor International Airport,1,835
Phoenix Sky Harbor International Airport,Metropolitan Oakland International Airport,1,1015
George Bush Intercontinental Houston Airport,Phoenix Sky Harbor International Airport,1,796
Phoenix Sky Harbor International Airport,John F Kennedy International Airport,1,1328
San Diego International Airport,Phoenix Sky Harbor International Airport,1,1182
Phoenix Sky Harbor International Airport,San Diego International Airport,1,1042
John F Kennedy International Airport,Phoenix Sky Harbor International Airport,1,650
Phoenix Sky Harbor International Airport,San Diego International Airport,1,1264
John F Kennedy International Airport,Phoenix Sky Harbor International Airport,1,880
Lambert St Louis International Airport,Phoenix Sky Harbor International Airport,1,1374
John Wayne Airport-Orange County Airport,Phoenix Sky Harbor International Airport,1,1410
John F Kennedy International Airport,Phoenix Sky Harbor International Airport,1,1239
Charlotte Douglas International Airport,John F Kennedy International Airport,1,1050
Dallas Fort Worth International Airport,Charlotte Douglas International Airport,1,815
Phoenix Sky Harbor International Airport,Reno Tahoe International Airport,1,1025
General Mitchell International Airport,Phoenix Sky Harbor International Airport,1,738
Phoenix Sky Harbor International Airport,Charlotte Douglas International Airport,1,944
Phoenix Sky Harbor International Airport,Pittsburgh International Airport,1,962
Reno Tahoe International Airport,Phoenix Sky Harbor International Airport,1,807
Phoenix Sky Harbor International Airport,Pittsburgh International Airport,1,1328
Portland International Airport,Phoenix Sky Harbor International Airport,1,1117
Indianapolis International Airport,Phoenix Sky Harbor International Airport,1,1346
Indianapolis International Airport,Phoenix Sky Harbor International Airport,1,625
Phoenix Sky Harbor International Airport,Ontario International Airport,1,891
Lambert St Louis International Airport,Phoenix Sky Harbor International Airport,1,1191
Phoenix Sky Harbor International Airport,McCarran International Airport,1,1023
Dallas Fort Worth International Airport,Phoenix Sky Harbor International Airport,1,807
Phoenix Sky Harbor International Airport,Ontario International Airport,1,1041
Detroit Metropolitan Wayne County Airport,Phoenix Sky Harbor International Airport,1,711
San Francisco International Airport,Philadelphia International Airport,1,806
Philadelphia International Airport,Seattle Tacoma International Airport,1,1204
San Diego International Airport,Phoenix Sky Harbor International Airport,1,820
Phoenix Sky Harbor International Airport,Dallas Fort Worth International Airport,1,960
Phoenix Sky Harbor International Airport,John Wayne Airport-Orange County Airport,1,890
Charlotte Douglas International Airport,McCarran International Airport,1,1341
San Francisco International Airport,Charlotte Douglas International Airport,1,970
Dallas Fort Worth International Airport,Phoenix Sky Harbor International Airport,1,1041
Phoenix Sky Harbor International Airport,Sacramento International Airport,1,1240
Phoenix Sky Harbor International Airport,Newark Liberty International Airport,1,1350
Charlotte Douglas International Airport,Phoenix Sky Harbor International Airport,1,1039
General Edward Lawrence Logan International Airport,Charlotte Douglas International Airport,1,839
Dallas Fort Worth International Airport,Phoenix Sky Harbor International Airport,1,1243
Philadelphia International Airport,Phoenix Sky Harbor International Airport,1,1188
McCarran International Airport,Charlotte Douglas International Airport,1,1102
Charlotte Douglas International Airport,McCarran International Airport,1,717
San Francisco International Airport,Phoenix Sky Harbor International Airport,1,1380
Philadelphia International Airport,San Francisco International Airport,1,860
Eppley Airfield,Phoenix Sky Harbor International Airport,1,1199
Phoenix Sky Harbor International Airport,John Wayne Airport-Orange County Airport,1,1255
McCarran International Airport,Phoenix Sky Harbor International Airport,1,1130
San Diego International Airport,Ronald Reagan Washington National Airport,1,1158
Ronald Reagan Washington National Airport,San Diego International Airport,1,780
Philadelphia International Airport,San Diego International Airport,1,1329
Portland International Airport,Philadelphia International Airport,1,927
San Diego International Airport,Philadelphia International Airport,1,928
Philadelphia International Airport,Portland International Airport,1,1324
General Edward Lawrence Logan International Airport,Phoenix Sky Harbor International Airport,1,1248
Austin Bergstrom International Airport,Phoenix Sky Harbor International Airport,1,1232
Baltimore/Washington International Thurgood Marshal Airport,Phoenix Sky Harbor International Airport,1,1287
Phoenix Sky Harbor International Airport,Boise Air Terminal/Gowen field,1,1010
Pittsburgh International Airport,Phoenix Sky Harbor International Airport,1,699
McCarran International Airport,Philadelphia International Airport,1,848
Newark Liberty International Airport,Phoenix Sky Harbor International Airport,1,1263
Charlotte Douglas International Airport,Newark Liberty International Airport,1,1039
Hartsfield Jackson Atlanta International Airport,Charlotte Douglas International Airport,1,894
Phoenix Sky Harbor International Airport,Newark Liberty International Airport,1,1161
Portland International Airport,Phoenix Sky Harbor International Airport,1,960
Newark Liberty International Airport,Phoenix Sky Harbor International Airport,1,1085
Charlotte Douglas International Airport,Newark Liberty International Airport,1,926
Dallas Fort Worth International Airport,Charlotte Douglas International Airport,1,710
Newark Liberty International Airport,Charlotte Douglas International Airport,1,1305
Phoenix Sky Harbor International Airport,Newark Liberty International Airport,1,955
Philadelphia International Airport,McCarran International Airport,1,1207
Ronald Reagan Washington National Airport,Phoenix Sky Harbor International Airport,1,895
McCarran International Airport,Charlotte Douglas International Airport,1,990
Charlotte Douglas International Airport,Tampa International Airport,1,1328
Los Angeles International Airport,Philadelphia International Airport,1,820
Philadelphia International Airport,Los Angeles International Airport,1,1215
Chicago O'Hare International Airport,Philadelphia International Airport,1,1273
Philadelphia International Airport,Chicago O'Hare International Airport,1,1330
Los Angeles International Airport,Charlotte Douglas International Airport,1,875
Charlotte Douglas International Airport,San Francisco International Airport,1,1339
Orlando International Airport,Charlotte Douglas International Airport,1,1288
Charlotte Douglas International Airport,Orlando International Airport,1,1128
Charlotte Douglas International Airport,Bradley International Airport,1,704
Tampa International Airport,Ronald Reagan Washington National Airport,1,1118
Ronald Reagan Washington National Airport,Tampa International Airport,1,940
San Francisco International Airport,Philadelphia International Airport,1,920
Philadelphia International Airport,San Francisco International Airport,1,1207
Tampa International Airport,Ronald Reagan Washington National Airport,1,754
Charlotte Douglas International Airport,Minneapolis-St Paul International/Wold-Chamberlain Airport,1,935
Harrisburg International Airport,Charlotte Douglas International Airport,1,770
Phoenix Sky Harbor International Airport,Philadelphia International Airport,1,960
Los Angeles International Airport,Philadelphia International Airport,1,932
Philadelphia International Airport,Los Angeles International Airport,1,1324
Miami International Airport,Philadelphia International Airport,1,1074
Philadelphia International Airport,Miami International Airport,1,1299
Hartsfield Jackson Atlanta International Airport,Charlotte Douglas International Airport,1,1180
Charlotte Douglas International Airport,Los Angeles International Airport,1,1334
General Edward Lawrence Logan International Airport,Philadelphia International Airport,1,1356
Philadelphia International Airport,General Edward Lawrence Logan International Airport,1,1225
Dallas Fort Worth International Airport,Charlotte Douglas International Airport,1,1136
Charlotte Douglas International Airport,Dallas Fort Worth International Airport,1,1138
Miami International Airport,Charlotte Douglas International Airport,1,1150
Charlotte Douglas International Airport,Miami International Airport,1,1221
Raleigh Durham International Airport,Philadelphia International Airport,1,1179
Philadelphia International Airport,Raleigh Durham International Airport,1,1064
Orlando International Airport,Philadelphia International Airport,1,1272
Philadelphia International Airport,Orlando International Airport,1,1207
General Edward Lawrence Logan International Airport,Philadelphia International Airport,1,1303
Philadelphia International Airport,General Edward Lawrence Logan International Airport,1,1161
Fort Lauderdale Hollywood International Airport,Philadelphia International Airport,1,1083
Philadelphia International Airport,Fort Lauderdale Hollywood International Airport,1,1191
Newark Liberty International Airport,Charlotte Douglas International Airport,1,641
Miami International Airport,Charlotte Douglas International Airport,1,951
Charlotte Douglas International Airport,Fort Lauderdale Hollywood International Airport,1,1120
Ronald Reagan Washington National Airport,Philadelphia International Airport,1,1165
Philadelphia International Airport,Charlotte Douglas International Airport,1,1176
Orlando International Airport,Philadelphia International Airport,1,1073
Philadelphia International Airport,Hartsfield Jackson Atlanta International Airport,1,1222
Chicago O'Hare International Airport,Philadelphia International Airport,1,1015
Philadelphia International Airport,Orlando International Airport,1,1345
Orlando International Airport,Ronald Reagan Washington National Airport,1,680
Phoenix Sky Harbor International Airport,Charlotte Douglas International Airport,1,1160
Los Angeles International Airport,Philadelphia International Airport,1,1268
Tampa International Airport,Philadelphia International Airport,1,1096
Philadelphia International Airport,Tampa International Airport,1,1198
Orlando International Airport,Philadelphia International Airport,1,620
Philadelphia International Airport,Phoenix Sky Harbor International Airport,1,1085
Pittsburgh International Airport,Philadelphia International Airport,1,1318
Philadelphia International Airport,Pittsburgh International Airport,1,1188
Charlotte Douglas International Airport,Philadelphia International Airport,1,1134
Philadelphia International Airport,Los Angeles International Airport,1,1089
Philadelphia International Airport,San Francisco International Airport,1,1320
Chicago O'Hare International Airport,Philadelphia International Airport,1,903
George Bush Intercontinental Houston Airport,Charlotte Douglas International Airport,1,1019
Charlotte Douglas International Airport,Pittsburgh International Airport,1,1248
Chicago O'Hare International Airport,Charlotte Douglas International Airport,1,1290
Palm Beach International Airport,Ronald Reagan Washington National Airport,1,964
Ronald Reagan Washington National Airport,Charlotte Douglas International Airport,1,1302
Los Angeles International Airport,Philadelphia International Airport,1,1090
Chicago O'Hare International Airport,Philadelphia International Airport,1,1131
Philadelphia International Airport,Chicago O'Hare International Airport,1,1206
Orlando International Airport,Charlotte Douglas International Airport,1,1394
Newark Liberty International Airport,Charlotte Douglas International Airport,1,1152
Orlando International Airport,Ronald Reagan Washington National Airport,1,965
Ronald Reagan Washington National Airport,Orlando International Airport,1,769
Minneapolis-St Paul International/Wold-Chamberlain Airport,Philadelphia International Airport,1,1134
Philadelphia International Airport,Raleigh Durham International Airport,1,1364
Charlotte Douglas International Airport,Pittsburgh International Airport,1,1045
Louis Armstrong New Orleans International Airport,Charlotte Douglas International Airport,1,880
Detroit Metropolitan Wayne County Airport,Charlotte Douglas International Airport,1,1080
Charlotte Douglas International Airport,Jacksonville International Airport,1,850
Lambert St Louis International Airport,Charlotte Douglas International Airport,1,670
Charlotte Douglas International Airport,Philadelphia International Airport,1,1318
Detroit Metropolitan Wayne County Airport,Philadelphia International Airport,1,679
Philadelphia International Airport,Minneapolis-St Paul International/Wold-Chamberlain Airport,1,1345
Bradley International Airport,Charlotte Douglas International Airport,1,728
Orlando International Airport,Charlotte Douglas International Airport,1,772
Bradley International Airport,Charlotte Douglas International Airport,1,1280
Chicago O'Hare International Airport,Charlotte Douglas International Airport,1,655
Charlotte Douglas International Airport,Fort Lauderdale Hollywood International Airport,1,848
Charlotte Douglas International Airport,Detroit Metropolitan Wayne County Airport,1,715
Baltimore/Washington International Thurgood Marshal Airport,Charlotte Douglas International Airport,1,564
Ronald Reagan Washington National Airport,Charlotte Douglas International Airport,1,595
Charlotte Douglas International Airport,Jacksonville International Airport,1,1209
Orlando International Airport,Ronald Reagan Washington National Airport,1,1130
Philadelphia International Airport,Denver International Airport,1,1340
Minneapolis-St Paul International/Wold-Chamberlain Airport,Charlotte Douglas International Airport,1,629
Charlotte Douglas International Airport,George Bush Intercontinental Houston Airport,1,1036
Newark Liberty International Airport,Charlotte Douglas International Airport,1,869
Philadelphia International Airport,Detroit Metropolitan Wayne County Airport,1,807
Theodore Francis Green State Airport,Philadelphia International Airport,1,670
Theodore Francis Green State Airport,Charlotte Douglas International Airport,1,725
Orlando International Airport,Charlotte Douglas International Airport,1,652
Nashville International Airport,Charlotte Douglas International Airport,1,1335
Charlotte Douglas International Airport,Phoenix Sky Harbor International Airport,1,1320
Lambert St Louis International Airport,Charlotte Douglas International Airport,1,775
Syracuse Hancock International Airport,Charlotte Douglas International Airport,1,749
Ronald Reagan Washington National Airport,Charlotte Douglas International Airport,1,652
Austin Bergstrom International Airport,Philadelphia International Airport,1,775
La Guardia Airport,Charlotte Douglas International Airport,1,1272
Phoenix Sky Harbor International Airport,Chicago O'Hare International Airport,1,1174
San Francisco International Airport,Phoenix Sky Harbor International Airport,1,985
Fort Lauderdale Hollywood International Airport,Charlotte Douglas International Airport,1,760
Charlotte Douglas International Airport,Ronald Reagan Washington National Airport,1,1316
Jacksonville International Airport,Charlotte Douglas International Airport,1,1190
Los Angeles International Airport,Phoenix Sky Harbor International Airport,1,1410
San Francisco International Airport,Newark Liberty International Airport,1,1297
Los Angeles International Airport,Newark Liberty International Airport,1,1004
Los Angeles International Airport,Newark Liberty International Airport,1,1194
Newark Liberty International Airport,Los Angeles International Airport,1,1391
San Francisco International Airport,Newark Liberty International Airport,1,908
Seattle Tacoma International Airport,San Francisco International Airport,1,1278
Newark Liberty International Airport,San Francisco International Airport,1,1300
Ronald Reagan Washington National Airport,San Francisco International Airport,1,1277
Chicago O'Hare International Airport,San Francisco International Airport,1,790
San Francisco International Airport,Chicago O'Hare International Airport,1,1142
Chicago O'Hare International Airport,San Francisco International Airport,1,1191
San Francisco International Airport,Chicago O'Hare International Airport,1,1370
San Francisco International Airport,Austin Bergstrom International Airport,1,1042
Austin Bergstrom International Airport,San Francisco International Airport,1,1326
Los Angeles International Airport,Chicago O'Hare International Airport,1,1075
Norman Y. Mineta San Jose International Airport,Los Angeles International Airport,1,1320
Chicago O'Hare International Airport,Los Angeles International Airport,1,1369
McCarran International Airport,San Francisco International Airport,1,1219
John F Kennedy International Airport,McCarran International Airport,1,847
McCarran International Airport,John F Kennedy International Airport,1,1296
San Francisco International Airport,McCarran International Airport,1,1156
John F Kennedy International Airport,San Francisco International Airport,1,1244
Orlando International Airport,Los Angeles International Airport,1,1303
General Edward Lawrence Logan International Airport,San Francisco International Airport,1,1252
Los Angeles International Airport,General Edward Lawrence Logan International Airport,1,1219
John F Kennedy International Airport,Los Angeles International Airport,1,816
Los Angeles International Airport,John F Kennedy International Airport,1,1248
Los Angeles International Airport,Norman Y. Mineta San Jose International Airport,1,1202
Dallas Fort Worth International Airport,San Francisco International Airport,1,1130
San Francisco International Airport,Seattle Tacoma International Airport,1,1394
Seattle Tacoma International Airport,San Francisco International Airport,1,1016
Portland International Airport,San Francisco International Airport,1,848
Portland International Airport,San Francisco International Airport,1,1126
Dallas Fort Worth International Airport,Los Angeles International Airport,1,1200
San Francisco International Airport,Washington Dulles International Airport,1,1305
McCarran International Airport,San Francisco International Airport,1,1104
San Francisco International Airport,McCarran International Airport,1,1312
Los Angeles International Airport,San Francisco International Airport,1,1097
San Francisco International Airport,Los Angeles International Airport,1,1233
Los Angeles International Airport,San Francisco International Airport,1,1222
San Francisco International Airport,Los Angeles International Airport,1,1346
Los Angeles International Airport,San Francisco International Airport,1,1373
Los Angeles International Airport,San Francisco International Airport,1,985
San Francisco International Airport,San Diego International Airport,1,850
San Diego International Airport,San Francisco International Airport,1,985
San Diego International Airport,San Francisco International Airport,1,1170
Baltimore/Washington International Thurgood Marshal Airport,Detroit Metropolitan Wayne County Airport,1,1204
Raleigh Durham International Airport,Baltimore/Washington International Thurgood Marshal Airport,1,1110
Orlando International Airport,Raleigh Durham International Airport,1,983
William P Hobby Airport,Orlando International Airport,1,813
Dallas Love Field,William P Hobby Airport,1,728
El Paso International Airport,Phoenix Sky Harbor International Airport,1,1036
Dallas Love Field,El Paso International Airport,1,905
Midland International Airport,William P Hobby Airport,1,704
Denver International Airport,Orlando International Airport,1,1415
Salt Lake City International Airport,Denver International Airport,1,1294
San Diego International Airport,McCarran International Airport,1,1101
Nashville International Airport,San Diego International Airport,1,815
Norfolk International Airport,Nashville International Airport,1,673
McCarran International Airport,Salt Lake City International Airport,1,1194
San Diego International Airport,Metropolitan Oakland International Airport,1,995
Eppley Airfield,McCarran International Airport,1,714
McCarran International Airport,San Diego International Airport,1,904
McCarran International Airport,Norman Y. Mineta San Jose International Airport,1,1089
Albuquerque International Sunport Airport,McCarran International Airport,1,967
San Antonio International Airport,Baltimore/Washington International Thurgood Marshal Airport,1,1230
John Wayne Airport-Orange County Airport,McCarran International Airport,1,899
McCarran International Airport,El Paso International Airport,1,995
El Paso International Airport,San Antonio International Airport,1,1117
El Paso International Airport,William P Hobby Airport,1,1388
Hartsfield Jackson Atlanta International Airport,Louisville International Standiford Field,1,793
Los Angeles International Airport,Metropolitan Oakland International Airport,1,990
Kansas City International Airport,Los Angeles International Airport,1,739
San Diego International Airport,San Francisco International Airport,1,1065
La Guardia Airport,Lambert St Louis International Airport,1,1182
Valley International Airport,Austin Bergstrom International Airport,1,1176
McCarran International Airport,Bob Hope Airport,1,1400
William P Hobby Airport,McCarran International Airport,1,1189
Chicago Midway International Airport,William P Hobby Airport,1,1009
La Guardia Airport,Chicago Midway International Airport,1,830
Kansas City International Airport,Los Angeles International Airport,1,979
General Mitchell International Airport,Kansas City International Airport,1,857
General Edward Lawrence Logan International Airport,General Mitchell International Airport,1,666
Baltimore/Washington International Thurgood Marshal Airport,Theodore Francis Green State Airport,1,1064
William P Hobby Airport,Lambert St Louis International Airport,1,684
Detroit Metropolitan Wayne County Airport,Baltimore/Washington International Thurgood Marshal Airport,1,950
McCarran International Airport,Eppley Airfield,1,1365
Norman Y. Mineta San Jose International Airport,McCarran International Airport,1,1256
Denver International Airport,Norman Y. Mineta San Jose International Airport,1,1080
Raleigh Durham International Airport,Denver International Airport,1,818
Detroit Metropolitan Wayne County Airport,Baltimore/Washington International Thurgood Marshal Airport,1,715
Los Angeles International Airport,El Paso International Airport,1,1434
San Francisco International Airport,Los Angeles International Airport,1,1329
Kansas City International Airport,Denver International Airport,1,734
San Diego International Airport,Chicago Midway International Airport,1,1390
San Francisco International Airport,San Diego International Airport,1,1269
McCarran International Airport,San Francisco International Airport,1,1135
McCarran International Airport,Metropolitan Oakland International Airport,1,850
Metropolitan Oakland International Airport,Bob Hope Airport,1,965
Louis Armstrong New Orleans International Airport,McCarran International Airport,1,1291
Norfolk International Airport,Baltimore/Washington International Thurgood Marshal Airport,1,1235
Jacksonville International Airport,Norfolk International Airport,1,1119
Fort Lauderdale Hollywood International Airport,Jacksonville International Airport,1,1004
Chicago Midway International Airport,San Francisco International Airport,1,815
General Edward Lawrence Logan International Airport,Chicago Midway International Airport,1,618
Phoenix Sky Harbor International Airport,Pittsburgh International Airport,1,1357
San Francisco International Airport,Phoenix Sky Harbor International Airport,1,1209
Baltimore/Washington International Thurgood Marshal Airport,Fort Lauderdale Hollywood International Airport,1,686
Orlando International Airport,Albany International Airport,1,1021
Louis Armstrong New Orleans International Airport,Orlando International Airport,1,888
Lambert St Louis International Airport,Louis Armstrong New Orleans International Airport,1,769
Eppley Airfield,Lambert St Louis International Airport,1,669
Long Island Mac Arthur Airport,Palm Beach International Airport,1,785
Indianapolis International Airport,Baltimore/Washington International Thurgood Marshal Airport,1,1369
Phoenix Sky Harbor International Airport,Indianapolis International Airport,1,1145
Metropolitan Oakland International Airport,Phoenix Sky Harbor International Airport,1,1005
McCarran International Airport,San Diego International Airport,1,800
Orlando International Airport,Birmingham-Shuttlesworth International Airport,1,819
Baltimore/Washington International Thurgood Marshal Airport,Theodore Francis Green State Airport,1,767
Greenville Spartanburg International Airport,Baltimore/Washington International Thurgood Marshal Airport,1,649
La Guardia Airport,Denver International Airport,1,961
General Mitchell International Airport,La Guardia Airport,1,799
Norman Y. Mineta San Jose International Airport,Ontario International Airport,1,1192
Chicago Midway International Airport,San Antonio International Airport,1,832
Greater Rochester International Airport,Chicago Midway International Airport,1,698
San Antonio International Airport,McCarran International Airport,1,1015
William P Hobby Airport,Pittsburgh International Airport,1,962
Dallas Love Field,William P Hobby Airport,1,880
Kansas City International Airport,Dallas Love Field,1,766
Port Columbus International Airport,Chicago Midway International Airport,1,635
John Wayne Airport-Orange County Airport,McCarran International Airport,1,1295
San Francisco International Airport,John Wayne Airport-Orange County Airport,1,1181
Adams Field,Dallas Love Field,1,729
San Diego International Airport,William P Hobby Airport,1,1270
McCarran International Airport,San Diego International Airport,1,1181
Will Rogers World Airport,McCarran International Airport,1,998
Chicago Midway International Airport,Will Rogers World Airport,1,857
Greenville Spartanburg International Airport,Chicago Midway International Airport,1,719
Chicago Midway International Airport,Eppley Airfield,1,1391
Branson Airport,Dallas Love Field,1,1354
Chicago Midway International Airport,Branson Airport,1,1226
Sacramento International Airport,Bob Hope Airport,1,833
Branson Airport,William P Hobby Airport,1,1053
Eppley Airfield,Chicago Midway International Airport,1,1356
Branson Airport,Chicago Midway International Airport,1,999
Dallas Love Field,Branson Airport,1,901
Orlando International Airport,Chicago Midway International Airport,1,740
Los Angeles International Airport,Norman Y. Mineta San Jose International Airport,1,905
Baltimore/Washington International Thurgood Marshal Airport,Albany International Airport,1,1024
Albuquerque International Sunport Airport,Baltimore/Washington International Thurgood Marshal Airport,1,763
Salt Lake City International Airport,Seattle Tacoma International Airport,1,905
Denver International Airport,Salt Lake City International Airport,1,795
Kansas City International Airport,General Edward Lawrence Logan International Airport,1,1432
McCarran International Airport,Kansas City International Airport,1,1240
San Francisco International Airport,McCarran International Airport,1,1113
El Paso International Airport,Los Angeles International Airport,1,859
San Antonio International Airport,El Paso International Airport,1,755
Dallas Love Field,San Antonio International Airport,1,879
Dallas Love Field,Louis Armstrong New Orleans International Airport,1,1214
San Antonio International Airport,Dallas Love Field,1,1130
Orlando International Airport,Long Island Mac Arthur Airport,1,1046
Los Angeles International Airport,Norman Y. Mineta San Jose International Airport,1,1289
Louis Armstrong New Orleans International Airport,Los Angeles International Airport,1,1018
Norman Y. Mineta San Jose International Airport,Phoenix Sky Harbor International Airport,1,1376
Denver International Airport,Orlando International Airport,1,1259
Tampa International Airport,Birmingham-Shuttlesworth International Airport,1,1300
McCarran International Airport,Tampa International Airport,1,1001
